block_number,block_hash,parent_hash,timestamp,transaction_hash,from_address,to_address,actual_fee_amount,actual_fee_unit,fee_in_eth,tx_count,time_diff,avg_fee,std_fee,anomaly
776224,0x360e161e405651381befa123d8329cdab0ceb14c90a42d7db63755ce45ddf06,0x3166336c24ea0878eeeb7a6cbc65bd8e883600b0a690730d562486fe908388e,2024-10-05 11:46:30,0x50b29081b3b2c8cd73bddc8ece6113406fda631e2e88000331e04a102d51145,0x186cdc33cb232c9ab733b2ad863d069167de01378b60bce6b36bcfd2cfa3558,Unknown,0x4c741a776c,WEI,3.2836540606e-07,1,0.0,3.2836540606e-07,,False
776226,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,0x79c67762ab790c99189400c16f304020b2db344a3a55c5344daeca701eaf615,2024-10-05 11:47:44,0x4514c8b975cab6e537ed2acf4292924f594f130a85d8d428196f98adb157a6a,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x38afb12d8c4,WEI,3.895452686532e-06,10,0.0,1.7443665998902e-06,9.903971153640203e-07,False
776227,0x541c2068d82fa15ddc578c751f114421644ae1408746c930907ef5a62558097,0x54fe77588e09dd779a0884d17defea8d9a2e32779bb7742ee80b145cda4ef53,2024-10-05 11:48:27,0x171d8a37a29c4c58543f455b875aa9ee015231923d479dc69a521625ffb6cbd,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x1c9dac6db68,WEI,1.966470519656e-06,10,43.0,1.7443665998902e-06,9.903971153640203e-07,False
776231,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,0x4777769e2938eb992a1635cc7979eaeedb3b8234938c3fd181db5dce415e2ef,2024-10-05 11:50:48,0x3dcd7dbcb805614a7e8343c48384a78f6188f5fa8e4dead9e7194f9ce91a76e,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0xc77ef7da02,WEI,8.56828664322e-07,10,141.0,1.7443665998902e-06,9.903971153640203e-07,False
776232,0xdcc56e1fb88d53ab2eb49aedec8a4485fb440b3afbfd2bd07483120720ec7,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,2024-10-05 11:51:20,0x21163ef40f5c9aa3d1c018d7399fffaf317dae4a126feb9fee68a3e16a9c82b,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0xc77ef7da02,WEI,8.56828664322e-07,10,32.0,1.7443665998902e-06,9.903971153640203e-07,False
776233,0x7a4ddf5a901e5651e8a3ab79770315071166be3312c6c477c146b5e731fffc4,0xdcc56e1fb88d53ab2eb49aedec8a4485fb440b3afbfd2bd07483120720ec7,2024-10-05 11:51:57,0x44b68ad460514eb88fe89ab9103cf973921393e0d432bb0b988fd4624cc6aff,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0xf90aef1b1c,WEI,1.069630298908e-06,10,37.0,1.7443665998902e-06,9.903971153640203e-07,False
776236,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,2024-10-05 11:53:44,0x153ba7a9c72b16a6fbd8f684372bf87a95cb00fafcc28b4236b4874ff0a1a5a,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x21a45192dda,WEI,2.31185168329e-06,10,107.0,1.7443665998902e-06,9.903971153640203e-07,False
776238,0x66ccd8a4f9fdb758327321b6d83dcc1b59857868cc5ade00328b6cf6bd45bd0,0x7f0f326718fe86594a6e6b2b586afe50179786d799d6997d409423cd69c6210,2024-10-05 11:54:45,0x5242faea257e356c51d24cf2a9db55beff08e5450bef6edb612f38936bb30e6,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x211e00e3e0e,WEI,2.275796729358e-06,10,61.0,1.7443665998902e-06,9.903971153640203e-07,False
776240,0x4691ceb59afc45098afeddadf430cdc00dc95e151847ab733ee9188e30092a4,0x7984dd711ca4eaa4c721a27fd5af8926686f98aee926a1cbc05625490918c96,2024-10-05 11:55:49,0x4fd24701e1b2bd2cbb00c3dda18a5a3197d6ce0f09f21f7030b4513294ff007,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x1f1cdf60014,WEI,2.138054197268e-06,10,64.0,1.7443665998902e-06,9.903971153640203e-07,False
776241,0x7413dd8f383738006156fda40b78f857fba9b788d2ba9d79a72389a2748670a,0x4691ceb59afc45098afeddadf430cdc00dc95e151847ab733ee9188e30092a4,2024-10-05 11:56:18,0x678d3973a278d2e09e4b0c15b1a9b9e82923c9c74eab735607c6764de52f4e4,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x153eb346631,WEI,1.459939993137e-06,10,29.0,1.7443665998902e-06,9.903971153640203e-07,False
776269,0x15a1b0b6f3bec50f945bd78120822c087b27930d72dd5db558fa0112379e973,0x4f974a0e301b4a927802257c40821c73788caa0a8807ec9fe83d27505ba6047,2024-10-05 12:11:26,0x514245e1cd7ef19f070e16631b7f01cd61e174f373b189cc555cfbb996a3332,0x187f39846ab903738e98262d4892411ffa72f5f39d93ed4e0469c3cea4d8eb3,Unknown,0x8eae799ebd,WEI,6.12812562109e-07,10,908.0,1.7443665998902e-06,9.903971153640203e-07,False
776221,0x717080baff71578193a80b6b2c6b91499a1b9a57ce60e05ed4f3f03b79402c5,0x6f67f29edbe6e3cbe449fedfadb50a65761d63f7f08a53c8aba1351df388217,2024-10-05 11:44:57,0x76d90dfa8fb8f1b4d0b1a4cc2bb13a15c365829b9b72371d7c2eb69cf68c66a,0x18c68d2046e4f879c39ade62ab47ed957d70c17d75132067302b0e3c069217a,Unknown,0x5705141688,WEI,3.7374735732e-07,1,0.0,3.7374735732e-07,,False
776236,0x33cc402d63590cd7e1fb9be4043ad3b24fbd378ad4fbd2eecba871698ae6a5b,0x72a5e18c09d03158da74d753b6feb3e43d69898df4ae71ef112c3f303acdc9f,2024-10-05 11:53:44,0x2130ee879f36f645c5a5b4a2da6d0573352e5e687c98f42c1eb7fe53020c29e,0x1921c07af1c1bdc6af650ad626404d5500b8da898491980c2c8a5ac16c4422c,Unknown,0x44a44ad0d2700,FRI,1207558.728394496,1,0.0,1207558.728394496,,False
776254,0x51719da1afaf9720fe743cb372fcf084a8b9c9a573fe5cf3a7ec3a8ffaffef2,0x7032bbe1f2318021260d3e88b31a80cd563caa871595dfa9a330a2c2757171b,2024-10-05 12:03:09,0x3f5e36178ce729970d0835a264cc7c84b9c0af7f8d15001464fea30faa210b6,0x19252b1deef483477c4d30cfcc3e5ed9c82fafea44669c182a45a01b4fdb97a,Unknown,0x3164139a98,WEI,2.12132403864e-07,3,0.0,2.0377254974133333e-07,9.317150214731187e-09,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0x373d6142feae9cefc85473e3eda164ecf670a3acea44148aeaced397b3fc372,0x19252b1deef483477c4d30cfcc3e5ed9c82fafea44669c182a45a01b4fdb97a,Unknown,0x2fd634ec10,WEI,2.0545725544e-07,3,128.0,2.0377254974133333e-07,9.317150214731187e-09,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x11b7cca953427ab6c6c9d82316de41a0ea9067986efac28650d93de2266f422,0x19252b1deef483477c4d30cfcc3e5ed9c82fafea44669c182a45a01b4fdb97a,Unknown,0x2d1b1688a0,WEI,1.9372798992e-07,3,198.0,2.0377254974133333e-07,9.317150214731187e-09,False
776263,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,2024-10-05 12:08:04,0x3a9a5bd434139518d7ce5b149278a8f263978bf88a5d5e6bbdcd6ce529f6a3b,0x198e333f433a379e2e1f641e19a10d85a355dcfeece1bbc766581f4f07ba35,Unknown,0xe63ec896ab,WEI,9.88895811243e-07,4,0.0,1.40657134815725e-06,3.119038393225366e-07,False
776263,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,2024-10-05 12:08:04,0x25d603eab005de74c1bd6221b7ff63d27b60aef385e47b5eeea4f3d103b85ae,0x198e333f433a379e2e1f641e19a10d85a355dcfeece1bbc766581f4f07ba35,Unknown,0x184a41308a2,WEI,1.669200021666e-06,4,0.0,1.40657134815725e-06,3.119038393225366e-07,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x4aedfccba0d44f79e5b540df2fb2e364995bd4d72fa0879ab08c62f985376af,0x198e333f433a379e2e1f641e19a10d85a355dcfeece1bbc766581f4f07ba35,Unknown,0x13a213859d8,WEI,1.349177072088e-06,4,31.0,1.40657134815725e-06,3.119038393225366e-07,False
776265,0x4c518d71d1a80436f67db8d5ccdc0745bd0e3a75ecdc84373ee74b8f601d4b2,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,2024-10-05 12:09:11,0x564c5257985b089c250ef7eaef8239e050640b23a924059f0e852d83cb7be52,0x198e333f433a379e2e1f641e19a10d85a355dcfeece1bbc766581f4f07ba35,Unknown,0x178f4aa09d0,WEI,1.619012487632e-06,4,36.0,1.40657134815725e-06,3.119038393225366e-07,False
776257,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,0x6de327664a8ed2980f672a35550255528f7080ca4c0266a997c6c3626e8a79f,2024-10-05 12:04:46,0x5e14d965c13e39e387621ac8293577d9d33fce5cc7a61d204e44a9639e2e694,0x19a8d3f1682407c7bba69e5695171301c02b0e71b81a40934899ea169b144c1,Unknown,0xf44f208db4,WEI,1.049299553716e-06,1,0.0,1.049299553716e-06,,False
776245,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,2024-10-05 11:58:26,0x1ac77234b2db466563c15991219edc775a7575034b73139e7e7e289207fe6a5,0x19dbedd0287b78d8e562d5bdd688c68e8043d914524dbc7feac7ec167b6659f,Unknown,0xb71f13ee1e8,WEI,1.2584006640104e-05,2,0.0,1.0104950796373e-05,3.505914396084656e-06,False
776246,0x3c18da095fcbab0fa8131d3f3f73ee8ff6b89e2ff78ef9baad5cb7e99182da,0x6968e707693b3b260bbdc0e2541a4081af7fe55646c615bdbe834ec1321ef24,2024-10-05 11:58:58,0x2f95042746d5a2e665e0e0f2e8034f4ddf5020194cee67cc736fcca7dc452e9,0x19dbedd0287b78d8e562d5bdd688c68e8043d914524dbc7feac7ec167b6659f,Unknown,0x6ef8ac27ec2,WEI,7.625894952642e-06,2,32.0,1.0104950796373e-05,3.505914396084656e-06,False
776231,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,0x4777769e2938eb992a1635cc7979eaeedb3b8234938c3fd181db5dce415e2ef,2024-10-05 11:50:48,0x225dff5b6d16788c15c7f506b5c70603858f74138c51390ba5d21c2c073dfb4,0x19e4ec3510e7a91ab60fe9d23664682a74d76734062ffad00b1adc1e398f7bc,Unknown,0x796d37ac2d7fe,FRI,2136159.878830078,4,0.0,10128717.829741918,7603097.666165876,False
776242,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,0x7413dd8f383738006156fda40b78f857fba9b788d2ba9d79a72389a2748670a,2024-10-05 11:56:53,0x4b39185922617a6ceb4babda4d5a9f06409919ddc6a0bd57ed260ebb86f02d6,0x19e4ec3510e7a91ab60fe9d23664682a74d76734062ffad00b1adc1e398f7bc,Unknown,0x48b3085849bce0,FRI,20463046.74550499,4,365.0,10128717.829741918,7603097.666165876,False
776249,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,2024-10-05 12:00:34,0x1ec653fe9d8da1e8472145496b69930afe0df7031da69565b12caff4112c383,0x19e4ec3510e7a91ab60fe9d23664682a74d76734062ffad00b1adc1e398f7bc,Unknown,0x1fd319df04f04c,FRI,8957832.3473163,4,221.0,10128717.829741918,7603097.666165876,False
776250,0x2b7cd867c760194a5b14ff81b6abae2e82d7439bcbf8e98533a04d8b50dfc1e,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,2024-10-05 12:01:08,0x419c91389405c1d46b236ce94a4e55cda86a1300e70d27475d034b3a7455976,0x19e4ec3510e7a91ab60fe9d23664682a74d76734062ffad00b1adc1e398f7bc,Unknown,0x1fd319df04f04c,FRI,8957832.3473163,4,34.0,10128717.829741918,7603097.666165876,False
776232,0xdcc56e1fb88d53ab2eb49aedec8a4485fb440b3afbfd2bd07483120720ec7,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,2024-10-05 11:51:20,0x615cd567e44c3d56ce1eb54dd2a8906dfa007bacaa04cb8ea86c8800c7d4af1,0x1a3c67817a5a186e0536a417a41bdb6eebfcd0bd09cd539fd4e47bcc9736eef,Unknown,0x796d37ab6bafe,FRI,2136159.878036222,2,0.0,6888702.246009679,6721109.872540806,False
776234,0x62d3cea2cc833a8b8d9a8d4aadb619643c089b0ea07394bb16f316129fa1d47,0x7a4ddf5a901e5651e8a3ab79770315071166be3312c6c477c146b5e731fffc4,2024-10-05 11:52:43,0x727dab5473a3f9ece3b1da2a7a1a1e3f97fc54722486ac420b4af21579e424f,0x1a3c67817a5a186e0536a417a41bdb6eebfcd0bd09cd539fd4e47bcc9736eef,Unknown,0x295ba679f5bba0,FRI,11641244.613983136,2,83.0,6888702.246009679,6721109.872540806,False
776249,0x68e8d5a632db26626e3bb910b604a74687b3ecabedebb65b057444f35cd84b6,0x6a1366202f86d6f5add7134780c9c9893ae3d3414a6abf0bc0efa6303f1fe12,2024-10-05 12:00:34,0x424f29414fe1dcbe6a1057ee772b064dd5dc255ab1642d8dab5cc66ab747ec5,0x1a4edc870eb8da3b73ab70d5dffc5c0a14a6ab1ad612845add04200582bffa4,Unknown,0x7dedfdc759424,FRI,2215377.894741028,2,0.0,2154576.912076346,85985.57429000494,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0xf868ac59153b9bb2f6458eb31e52609a672559f316e9e0a0f2a08d364b5982,0x1a4edc870eb8da3b73ab70d5dffc5c0a14a6ab1ad612845add04200582bffa4,Unknown,0x7704732830850,FRI,2093775.929411664,2,283.0,2154576.912076346,85985.57429000494,False
776251,0x2b4efed3b621ae4ea8a3674a08c45e977b65614324d1ad00aa39aafe1a99c3d,0x2b7cd867c760194a5b14ff81b6abae2e82d7439bcbf8e98533a04d8b50dfc1e,2024-10-05 12:01:38,0x73b3b327d635252a3ddf067d072f6a2d4e3bd7d0a240eb811f7c7175340fdb4,0x1a79ebee3dd9a8d0f1c09ed5e4416f9794f16aa394ed232ad849eed300cd77f,Unknown,0x12d2782a46932d,FRI,5297963.127968557,2,0.0,3655780.6205356186,2322396.7739035175,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x11d9489a9355a19744330436378cff8d372a1d60bd51426a092ac497dc10c4c,0x1a79ebee3dd9a8d0f1c09ed5e4416f9794f16aa394ed232ad849eed300cd77f,Unknown,0x7275b58407b58,FRI,2013598.11310268,2,251.0,3655780.6205356186,2322396.7739035175,False
776213,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,0x1ae314c8e9687337d37e31a8062207390b42c68a71612e13d4d75157292ad2d,2024-10-05 11:40:38,0x4c2379fff3ea91eb96279d61b0efc87e5bf4c5f51089f4cb7a9eb3897a97480,0x1a97497fa29a621f94181d322633ba50f7f2f7ac6bb59c4ff7b55189818aaa7,Unknown,0x2456378af7cc41,FRI,10227895.71626912,5,0.0,10005585.538141781,4594778.757362257,False
776214,0x42d3b75a7e457f5694233323ef320bd81a47ac3db2ee02ec9b65e0d85528ce4,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,2024-10-05 11:41:09,0x5439da1f96218406b62f5ffb5921ec4e1595ee2ff87580a597773bd23b00531,0x1a97497fa29a621f94181d322633ba50f7f2f7ac6bb59c4ff7b55189818aaa7,Unknown,0x16197d1a62bb38,FRI,6220474.591918904,5,31.0,10005585.538141781,4594778.757362257,False
776217,0x42af219934b8ea1e3b3aedf8a22dadc29ce6cbfac74e5d210ae0eec57aeb12d,0x238351513b2f224434bd4368394a805eaf35ea21e3b3e2ca3d8c15e7a34ddd4,2024-10-05 11:42:50,0x5b406c622308a98d0ef78c86f5b4abaf0abce043713fb10a98810af7ed1c839,0x1a97497fa29a621f94181d322633ba50f7f2f7ac6bb59c4ff7b55189818aaa7,Unknown,0x1475cff22b9f7c,FRI,5759035.515838332,5,101.0,10005585.538141781,4594778.757362257,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0xb2a9256c6e9b7e3d1e9ab12419f9bdaf4ecab5876e66d82385623269d6ac27,0x1a97497fa29a621f94181d322633ba50f7f2f7ac6bb59c4ff7b55189818aaa7,Unknown,0x3d146d5c352380,FRI,17192433.510327168,5,62.0,10005585.538141781,4594778.757362257,False
776220,0x6f67f29edbe6e3cbe449fedfadb50a65761d63f7f08a53c8aba1351df388217,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,2024-10-05 11:44:24,0x1c17960ad78e8c6319aefda8b7f088b4398279b4dc9bf5c462acf8e28857705,0x1a97497fa29a621f94181d322633ba50f7f2f7ac6bb59c4ff7b55189818aaa7,Unknown,0x25c230a71f3d34,FRI,10628088.35635538,5,32.0,10005585.538141781,4594778.757362257,False
776207,0x6c2fe2b195d31a8d7db20a7d2c5f8eb7cf9c10a275dba93fe902344d69f5c42,0x4eeea51e31dad6de5bb0f13f02be6a16f8f13d37c4419a15112bfc23ca94a83,2024-10-05 11:37:21,0x405ec00b61db8bf984fb2f64027c5fcfacc48978de0bfb22c8d190fd1246c73,0x1ab1520b677f45ea4d17bb97bb517661dcdcbd341b2ce18df24fca86d514ee1,Unknown,0x1ceee71629b105,FRI,8143975.624585477,2,0.0,5686918.715101715,3474803.2049144576,False
776214,0x42d3b75a7e457f5694233323ef320bd81a47ac3db2ee02ec9b65e0d85528ce4,0x4a369635ba718df58692bbb631cb64d6257d89f9db35f4d878134cd250be583,2024-10-05 11:41:09,0x31a5006bf9eb277205ce8430801fd3c67a62a743ad1dfb1455c1d996e9b5077,0x1ab1520b677f45ea4d17bb97bb517661dcdcbd341b2ce18df24fca86d514ee1,Unknown,0xb798acd98f322,FRI,3229861.805617954,2,228.0,5686918.715101715,3474803.2049144576,False
776252,0x6cbbc1b36d401b85e02e72a547c1dd64df7312a129672bbd4f82396501209ad,0x2b4efed3b621ae4ea8a3674a08c45e977b65614324d1ad00aa39aafe1a99c3d,2024-10-05 12:02:08,0x3f6694c7b2403ead9543e60e56706da78b7f506c04b2ecd32d2a41c0a422707,0x1ab606f0dcbb5b62883506c0a2ca0504711fe9cb7660b659b6a550a5e01933e,Unknown,0xa012b1d672b11,FRI,2816034.455628561,1,0.0,2816034.455628561,,False
776259,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,2024-10-05 12:05:49,0x7e423447c84cb3d8126322394d2b1c326167868abbb54246bb07c3ed8cff2c4,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0x30b6a15c3d,WEI,2.09222458429e-07,6,0.0,6.345186209846666e-06,5.5880247274834755e-06,False
776260,0x477c9a1e9de455142457433e0f94d451d8c878b0b4f05356fb122fcd180d03f,0x3e0cb02b4c19ddf98b3b639adc2d981f403b0e58d37ee8bc79373025910bd2c,2024-10-05 12:06:20,0x35163ef2aae757ffa3da33a107d4e72c7c8542333b31383728f95bb775cb30d,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0xa906efe06ca,WEI,1.1615453710026e-05,6,31.0,6.345186209846666e-06,5.5880247274834755e-06,False
776261,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,0x477c9a1e9de455142457433e0f94d451d8c878b0b4f05356fb122fcd180d03f,2024-10-05 12:06:58,0x3d7863ea8546292712c2cf3d91aaaf0290559a9cd523e7aab63397e4b1482d0,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0xa58aea27e1a,WEI,1.1376003284506e-05,6,38.0,6.345186209846666e-06,5.5880247274834755e-06,False
776262,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,0x5066b5819b079c634334d2700ba9a40aa6da572fbff364c1b3be32382c199b,2024-10-05 12:07:34,0xa21a80105b6b20fd235f12df67d8aac4f74eea1011ad4161a39d8857782f53,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0xa399c61f2c5,WEI,1.1242553078469e-05,6,36.0,6.345186209846666e-06,5.5880247274834755e-06,False
776263,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,0x338350f0f036e9b3a133d6acea6e10c45b107efc3bdafa41d7adee730d2a7e2,2024-10-05 12:08:04,0x9718975f93a8ac8d4d0e505e975b86b2b2651304991821c9a1ca463185efad,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0x20746c9d192,WEI,2.23027565813e-06,6,30.0,6.345186209846666e-06,5.5880247274834755e-06,False
776264,0x689111d70dea31d20aaf8c96c4779a0137f42cdca75e531f3aa3085436242a1,0x43342ed2819160dab67807919123804e2c54665c5915d77a9a049f05648f576,2024-10-05 12:08:35,0x66cd76d1080d752b661becfc1b8cf7d20b6cd50f22f6e247a69c2612cf7e5e9,0x1add6a87746f4a5339094074f596e82993029ee2854230623e183c15a85aa63,Unknown,0x14567fdfbd0,WEI,1.39760906952e-06,6,31.0,6.345186209846666e-06,5.5880247274834755e-06,False
776258,0x5f93b232854f1682c6811033df1c410a8034c38e86547aac48e47f0d3471fd,0x2d27fcb9ccc12cbce80a062c395d01c3f9c5ea7a2ce4823856adcad27553072,2024-10-05 12:05:17,0x3b83b9a5d79b178b20989add701033fb26797761d21c2cbba87799931601888,0x1b231bd9a4fcb24e47d2ef0c4d948431d1fcb30ebadbbdab9eafb9143eea501,Unknown,0x1acd27ef5c4,WEI,1.8417775385e-06,1,0.0,1.8417775385e-06,,False
776267,0x30ed738f955e93cbee4233cc9641ee4ffc9d3ecf0eada5d30a2da229f74dece,0x1a2407e8eaafaa43effaada74b45bc7a9c6cc0e8258b1f0703087c00ea8c588,2024-10-05 12:10:18,0x292b487edc836653df17b9c78171ec81300ae164d914275d8b07d1116fb7b70,0x1b385125e47f325c6a3ecdcec4bf3aa432d7a137092a14bbd485a522d638fde,Unknown,0x71431ae5510,WEI,7.783314248976e-06,1,0.0,7.783314248976e-06,,False
776244,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,2024-10-05 11:57:55,0x68413beee7a7f797052f91802b0485218ad540f1adda1a6a32637415311e8a0,0x1b5fd24715f796268ccf042c3218850a7d15bdf53bbe4140cd4d5ce25ee99e9,Unknown,0x187844abb74,WEI,1.6815517029e-06,1,0.0,1.6815517029e-06,,False
776219,0x54218e69e28ce6dc4b0a24d6cf37894e276af170b63b0824407dbf1c6f158ae,0x46d769b7c57baa2205529b9886b0da373c0093300f187b7ec5bc0119b9103a4,2024-10-05 11:43:52,0x68f63caee7ceb571aaded9d07e955d5fc50fa2fbaa70a48e92e62b9297893bc,0x1c468b09683bfafbe07886f34b45da0d0431ac73f98090a4ea7a63941e55a81,Unknown,0x858fa77652920,FRI,2349632.581871904,1,0.0,2349632.581871904,,False
776201,0x3a661e8ce1b9117b2df107e7f492341d3922d169bfe6b652708b9a32dbdab82,0x256f1bda7f4616019f869d2c4f203795af7c3fa8a79b9e696678972edffabc7,2024-10-05 11:34:04,0x67763b0201fd74ce5f78eec761adc4b8219ee6a684d3e09ee9630da26e48811,0x1c778c4b03790e3a983dfc4023b28071c5c8a8900ff61ea8d0c3d5411d8b95f,Unknown,0x1d54bdcb38e6cf,FRI,8255948.459665103,1,0.0,8255948.459665103,,False
776232,0xdcc56e1fb88d53ab2eb49aedec8a4485fb440b3afbfd2bd07483120720ec7,0x2dcdefacccef242ab74f58b725f9352c8e033bc3df53387895d7ada7fa6d169,2024-10-05 11:51:20,0x2b76d7437532b1adc8241084aa3f0c8bc7b809d87e11043c48737ada46a82d5,0x1c7bbac8afb05a9155959c85cbf41eed428a72076e6e997b55ccd81c39591b6,Unknown,0x8e28732089420,FRI,2500870.101570592,1,0.0,2500870.101570592,,False
776241,0x7413dd8f383738006156fda40b78f857fba9b788d2ba9d79a72389a2748670a,0x4691ceb59afc45098afeddadf430cdc00dc95e151847ab733ee9188e30092a4,2024-10-05 11:56:18,0x4b3eea7bb03ac6925c74c19982999175007b5060ed9290fbc00f8849056fbcd,0x1cbea1d2c90369fbfa7640cbf6131dd5d8af81fa41858ecfe1dc2bca03d8069,Unknown,0x15ccdca78e07fc,FRI,6136222.586898428,9,0.0,39125295.98451118,91251880.1871816,True
776242,0x7fc26c528b559dd848aadbbec81a47c586a0c4ef4cc08dbb8d2ccb6be64cc1f,0x7413dd8f383738006156fda40b78f857fba9b788d2ba9d79a72389a2748670a,2024-10-05 11:56:53,0x22f45a2f1d11ed85203e6bb5f6341b777773ea2e9c14c2c3e5e8151f634f5ad,0x1cbea1d2c90369fbfa7640cbf6131dd5d8af81fa41858ecfe1dc2bca03d8069,Unknown,0x1f1b5fe1035f1a,FRI,8755822.888967961,9,35.0,39125295.98451118,91251880.1871816,True
776244,0x6260a0c7909e82d8fd24fda66643c5e2b5cf9fb685ccf3516a88a976be6c047,0x2248855163cb83dcdbbd6c3068e328fea601c75b10f6cc90149d63d6824f600,2024-10-05 11:57:55,0x3eb62abfa7c8d94ad4cc2a1038723f376db923f03a98f6a70bc75ced877fb09,0x1cbea1d2c90369fbfa7640cbf6131dd5d8af81fa41858ecfe1dc2bca03d8069,Unknown,0x65417e1d4289d8,FRI,28500982.56036092,9,62.0,39125295.98451118,91251880.1871816,True
